性別,年齡,BMI,拳擊,器材,有氧,舞蹈,高強度間歇,瑜伽,肌力訓練,燃脂,減脂瘦身,增加肌肉,增強體魄,舒緩壓力,推薦類型
1.0,46.0,22.73700830643721,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,肌力
1.0,48.0,23.357670064187477,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-4.0,1.0,1.0,肌耐力
1.0,1900.0,0.0,0.0,1.0,-2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,心肺
0.0,1143.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,error
0.0,27.0,-12.92124875281245,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,肌耐力
0.0,37.0,-17.003467900884665,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,肌耐力
0.0,43.0,-18.782472961397353,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,肌耐力
0.0,2741.0,0.0,0.0,0.0,1.0,0.0,-2.0,-2.0,1.0,-2.0,0.0,-2.0,0.0,-2.0,錯誤
1.0,46.0,23.82524087512865,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,肌力
1.0,46.0,22.938743062758714,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,肌力
0.0,1607.0,0.0,-5.0,0.0,1.0,1.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,0.0,柔軟度
1.0,2098.0,16.304012812940098,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,error
0.0,701.0,21.3039485766758,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0000
1.0,3761.0,0.0,1.0,1.0,1.0,1.0,-2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0000
0.0,631.0,0.0,0.0,1.0,1.0,-5.0,1.0,0.0,0.0,-4.0,-5.0,0.0,1.0,1.0,0000
1.0,47.0,-16.836718183615275,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0000
0.0,2216.0,13.231526775308016,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,肌力
1.0,46.0,-20.939299082174823,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,肌耐力
1.0,2855.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,肌耐力
0.0,447.0,0.0,0.0,0.0,-2.0,-3.0,0.0,0.0,1.0,0.0,1.0,-3.0,0.0,1.0,肌力
0.0,2124.0,18.8189243102864,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,心肺
0.0,909.0,16.358024691358,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,柔軟度
1.0,1948.0,22.589007574974126,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,肌耐力
1.0,45.0,-17.11797573752219,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,柔軟度
1.0,3448.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,肌耐力
1.0,27.0,-18.764494180285357,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,柔軟度
1.0,597.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,-5.0,-4.0,0.0,1.0,1.0,1.0,肌耐力
0.0,3919.0,0.0,0.0,1.0,-5.0,1.0,1.0,1.0,0.0,1.0,-4.0,1.0,1.0,1.0,心肺
1.0,2001.0,10.626676851569664,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,肌耐力
1.0,3687.0,0.0,-4.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,-2.0,-3.0,1.0,錯誤
0.0,44.0,-28.825828029019046,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,肌力
1.0,1185.0,0.0,1.0,1.0,1.0,0.0,-3.0,1.0,1.0,1.0,-2.0,-4.0,1.0,1.0,柔軟度
0.0,961.0,23.367370526097478,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,肌耐力
1.0,1270.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,-4.0,0.0,0.0,1.0,1.0,肌力
1.0,1958.0,18.64538939041702,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,柔軟度
1.0,651.0,23.246023343112245,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,柔軟度
1.0,1621.0,0.0,0.0,-4.0,0.0,-4.0,1.0,1.0,-3.0,-5.0,0.0,1.0,0.0,0.0,錯誤
0.0,33.0,19.24623121275748,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,心肺
1.0,2074.0,22.4913494809689,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,柔軟度
1.0,590.0,23.36786180142117,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,心肺
1.0,27.0,16.358024691358,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,心肺
1.0,48.0,23.342880625661806,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,肌力
0.0,36.0,-21.131278104339586,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,柔軟度
0.0,2191.0,22.102802187411232,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,心肺
1.0,47.0,-23.007458971554843,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,柔軟度
1.0,1526.0,12.95351048227859,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,肌耐力
1.0,20.0,-13.843214323661414,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,肌耐力
1.0,2150.0,20.06966008787068,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,心肺
0.0,1358.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,-3.0,心肺
1.0,1804.0,24.529505254290108,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0000
0.0,2318.0,0.0,1.0,0.0,0.0,-3.0,0.0,-5.0,-3.0,-4.0,1.0,0.0,1.0,1.0,0000
0.0,2494.0,0.0,-5.0,1.0,0.0,-5.0,0.0,0.0,0.0,1.0,-2.0,-2.0,0.0,1.0,肌力
0.0,2919.0,17.940783582616827,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,肌力
0.0,2723.0,19.8791026005112,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,柔軟度
0.0,2765.0,0.0,-2.0,0.0,-5.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0000
1.0,1379.0,22.552179641948147,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,柔軟度
0.0,965.0,23.18539279040489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,心肺
0.0,2060.0,26.98998966652858,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,心肺
0.0,1236.0,0.0,-4.0,1.0,1.0,1.0,1.0,0.0,-2.0,0.0,1.0,0.0,-5.0,-5.0,錯誤
0.0,31.0,-14.33114727997822,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,柔軟度
1.0,46.0,-25.22779878361407,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0000
1.0,946.0,0.0,0.0,1.0,1.0,1.0,1.0,-2.0,-3.0,1.0,-5.0,1.0,1.0,1.0,肌耐力
1.0,2500.0,0.0,1.0,-4.0,0.0,-5.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,柔軟度
1.0,21.0,-18.46839844420482,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,肌耐力
1.0,25.0,28.416036377440108,0.0,1.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,肌力
0.0,35.0,22.507658541542792,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,柔軟度
0.0,2133.0,0.0,-4.0,1.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,1.0,0000
1.0,47.0,-23.30584138904737,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,肌耐力
0.0,339.0,0.0,0.0,0.0,0.0,-4.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,心肺
1.0,1470.0,22.559918848159537,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,肌力
0.0,4021.0,22.4913494809689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,柔軟度
1.0,38.0,-24.01052189155777,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,肌耐力
1.0,47.0,22.870528050773128,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,肌力
0.0,671.0,0.0,0.0,-3.0,-5.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,-4.0,0.0,心肺
0.0,31.0,-17.671577231454393,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,心肺
0.0,27.0,-14.031072084077273,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,error
0.0,33.0,19.8791026005112,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,柔軟度
1.0,45.0,-21.77891696751491,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,心肺
1.0,347.0,0.0,0.0,0.0,1.0,1.0,1.0,-5.0,1.0,1.0,1.0,0.0,1.0,0.0,柔軟度
1.0,3676.0,0.0,-3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,-3.0,心肺
1.0,853.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,心肺
0.0,34.0,-17.918007780100396,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,肌力
0.0,30.0,-18.650924431542546,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,肌力
0.0,33.0,-19.397080403691934,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,肌耐力
0.0,1492.0,19.8791026005112,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,錯誤
0.0,1632.0,23.52223912939765,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,肌力
1.0,2549.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-3.0,1.0,1.0,1.0,柔軟度
1.0,728.0,0.0,0.0,1.0,1.0,1.0,-4.0,0.0,1.0,-5.0,1.0,-4.0,0.0,-3.0,柔軟度
0.0,35.0,19.733637339501534,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,柔軟度
1.0,47.0,24.467913807753305,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,肌力
1.0,555.0,0.0,0.0,0.0,-4.0,1.0,0.0,0.0,1.0,-5.0,1.0,0.0,0.0,1.0,柔軟度
0.0,41.0,-23.439657788248237,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,柔軟度
1.0,2507.0,20.670255526775968,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,肌耐力
0.0,30.0,19.8791026005112,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,柔軟度
1.0,40.0,20.99451625407621,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,心肺
1.0,40.0,-14.820424659906724,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,肌耐力
1.0,618.0,0.0,0.0,1.0,0.0,1.0,1.0,-5.0,1.0,1.0,-5.0,0.0,1.0,-3.0,肌耐力
1.0,47.0,-22.30415108751464,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,error
1.0,1338.0,15.124140548324213,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,肌耐力
0.0,3309.0,22.601056196765914,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,肌力
0.0,657.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-5.0,1.0,0.0,0.0,-3.0,error
0.0,33.0,19.83476649444637,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,柔軟度
0.0,2222.0,18.104432384725527,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,柔軟度
0.0,2719.0,17.578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,肌耐力
0.0,32.0,-17.047150694913732,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,心肺
1.0,3592.0,22.840649500946718,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,肌耐力
1.0,47.0,-23.24399648323349,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,肌耐力
0.0,2158.0,22.4913494809689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,error
0.0,1688.0,23.983669873208793,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,肌耐力
1.0,1239.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-4.0,1.0,1.0,error
0.0,3942.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-5.0,0.0,錯誤
1.0,48.0,-22.63147077082924,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0000
1.0,3471.0,18.392138177163893,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,肌耐力
0.0,2385.0,11.146473780891695,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,心肺
1.0,47.0,-20.50901854300521,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,肌耐力
1.0,2028.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,柔軟度
1.0,1568.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,-2.0,0.0,1.0,-5.0,0.0,肌耐力
0.0,35.0,20.880520940429992,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,心肺
1.0,2130.0,23.05139356855239,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,柔軟度
1.0,48.0,23.0536127554036,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,-4.0,1.0,肌耐力
0.0,3990.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,-3.0,0.0,1.0,1.0,0.0,心肺
1.0,2869.0,0.0,0.0,0.0,1.0,-5.0,1.0,-5.0,-2.0,1.0,-4.0,-3.0,-2.0,0.0,肌耐力
1.0,46.0,-28.530521142185997,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,肌耐力
0.0,387.0,0.0,0.0,-5.0,0.0,0.0,0.0,1.0,0.0,-5.0,1.0,0.0,0.0,0.0,肌力
1.0,2842.0,22.786560117889714,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,柔軟度
0.0,2220.0,0.0,0.0,0.0,0.0,1.0,-4.0,1.0,0.0,1.0,1.0,0.0,0.0,-3.0,心肺
0.0,29.0,17.01642848102465,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,肌耐力
0.0,3792.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,-3.0,1.0,-4.0,0.0,1.0,1.0,錯誤
1.0,46.0,-25.299165902584928,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,心肺
1.0,1501.0,0.0,0.0,0.0,1.0,-2.0,1.0,1.0,1.0,1.0,-2.0,1.0,-5.0,-4.0,肌耐力
1.0,46.0,19.501377818590512,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,心肺
0.0,26.0,-8.837135199279395,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,錯誤
1.0,617.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,肌耐力
1.0,3912.0,22.72619060148467,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,肌耐力
1.0,3513.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-2.0,1.0,-2.0,0.0,柔軟度
1.0,802.0,0.0,0.0,1.0,1.0,-4.0,0.0,1.0,-5.0,0.0,-2.0,1.0,1.0,1.0,肌耐力
0.0,35.0,-21.340092744901995,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,心肺
1.0,48.0,-25.591763533613715,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,柔軟度
1.0,45.0,-19.893616055761694,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,肌耐力
0.0,1108.0,22.41465152530212,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,肌力
1.0,47.0,22.4913494809689,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,肌力
0.0,511.0,13.397859828280295,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0000
1.0,842.0,18.69378059854548,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,error
1.0,43.0,22.76076597353906,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,柔軟度
1.0,1337.0,24.2102073636517,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,肌耐力
1.0,38.0,-19.520675144042304,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,錯誤
0.0,677.0,19.437891208458968,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,肌耐力
1.0,38.0,-21.10859205825702,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,肌耐力
0.0,2540.0,22.4913494809689,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,柔軟度
0.0,33.0,19.8791026005112,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,心肺
0.0,39.0,-25.68820201725943,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,肌力
1.0,1791.0,20.028841531805803,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,肌耐力
0.0,1030.0,22.172387083511648,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,肌力
0.0,30.0,-19.40522880804639,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,肌力
1.0,3288.0,0.0,1.0,-2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-3.0,柔軟度
0.0,3226.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-4.0,-3.0,0.0,肌耐力
0.0,26.0,-18.87150915039856,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,心肺
0.0,894.0,0.0,0.0,1.0,0.0,0.0,-3.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,心肺
1.0,2301.0,0.0,0.0,-4.0,0.0,0.0,1.0,1.0,-3.0,0.0,0.0,1.0,0.0,0.0,肌力
1.0,24.0,21.98666589938098,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,柔軟度
1.0,42.0,23.101729915706066,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,柔軟度
1.0,3604.0,16.021008570120973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,肌耐力
1.0,627.0,0.0,-5.0,1.0,1.0,-3.0,0.0,1.0,1.0,-4.0,0.0,1.0,1.0,1.0,柔軟度
1.0,47.0,-20.496348457269487,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,柔軟度
1.0,3722.0,0.0,-4.0,1.0,1.0,1.0,1.0,0.0,0.0,-3.0,1.0,1.0,1.0,-5.0,心肺
1.0,2054.0,22.67639164601584,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,柔軟度
1.0,786.0,23.96827794218855,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,肌耐力
0.0,33.0,22.25150886234537,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,柔軟度
1.0,1285.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-2.0,1.0,1.0,錯誤
1.0,46.0,-22.468312211380443,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,error
0.0,1318.0,16.84989639974682,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,肌耐力
1.0,38.0,-27.828393403621163,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,柔軟度
0.0,35.0,24.09212751980677,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,柔軟度
1.0,41.0,-15.599091917070742,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,柔軟度
1.0,23.0,-27.62086497077216,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,肌耐力
0.0,29.0,16.358024691358,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,心肺
1.0,3392.0,0.0,0.0,1.0,-4.0,0.0,1.0,0.0,1.0,-2.0,1.0,1.0,0.0,1.0,柔軟度
0.0,2752.0,26.2335558041742,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,錯誤
0.0,30.0,19.8791026005112,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,柔軟度
1.0,3475.0,17.362446799899935,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,心肺
0.0,4004.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,柔軟度
0.0,2172.0,21.192661832429952,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,柔軟度
1.0,27.0,-10.985740169911196,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,心肺
1.0,1421.0,0.0,0.0,0.0,1.0,1.0,1.0,-4.0,0.0,1.0,1.0,1.0,1.0,1.0,肌耐力
0.0,720.0,0.0,-3.0,1.0,1.0,0.0,1.0,1.0,0.0,-4.0,1.0,1.0,1.0,0.0,心肺
1.0,2521.0,22.659378232602183,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,柔軟度
0.0,2849.0,0.0,0.0,1.0,0.0,1.0,-4.0,-4.0,0.0,1.0,0.0,-4.0,-4.0,-5.0,心肺
0.0,1024.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,-2.0,0000
1.0,46.0,-20.56801035163352,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,柔軟度
1.0,42.0,22.570041204112826,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,柔軟度
1.0,1468.0,0.0,1.0,1.0,-4.0,0.0,-5.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,柔軟度
0.0,3226.0,21.3039485766758,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,肌耐力
0.0,3829.0,0.0,1.0,1.0,1.0,-2.0,1.0,1.0,1.0,0.0,0.0,0.0,-3.0,0.0,肌力
0.0,988.0,20.8325296091972,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,柔軟度
1.0,3652.0,22.168856985644027,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,肌力
0.0,3060.0,21.506596065309033,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,肌力
0.0,41.0,-26.92906683892891,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,肌力
1.0,3558.0,15.880062571391726,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,柔軟度
0.0,3509.0,0.0,0.0,-4.0,-5.0,1.0,1.0,1.0,-2.0,-2.0,0.0,0.0,-4.0,-3.0,心肺
1.0,37.0,20.703782047850773,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,心肺
0.0,1486.0,21.433426735698703,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,錯誤
